indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
1593	1801	the	DT	DT	YES
1594	1802	maximum	NN	JJ	NO
1595	1803	correlation	NN	NN	YES
1596	1804	with	IN	IN	YES
1597	1805	the	DT	DT	YES
1598	1806	neural	JJ	JJ	YES
1599	1807	data	NNS	NNS	YES
1600	1808	defined	VBN	VBN	YES
1601	1809	by	IN	IN	YES
1602	1810	the	DT	DT	YES
1603	1811	noise	JJ	NN	NO
1604	1812	ceiling	NN	NN	YES
1605	1815	We	JJ	PRP	NO
1606	1816	compare	NN	VBP	NO
1607	1817	in	IN	IN	YES
1608	1818	this	DT	DT	YES
1609	1819	paper	NN	NN	YES
1610	1820	several	JJ	JJ	YES
1611	1821	feature	NN	NN	YES
1612	1822	selection	NN	NN	YES
1613	1823	methods	NNS	NNS	YES
1614	1824	for	IN	IN	YES
1615	1825	the	DT	DT	YES
1616	1826	Naive	JJ	NNP	NO
1617	1827	Bayes	NNP	NNP	YES
1618	1828	Classifier	NNP	NNP	YES
1619	1830	NBC	NNP	NNP	YES
1620	1832	when	WRB	WRB	YES
1621	1833	the	DT	DT	YES
1622	1834	data	NNS	NNS	YES
1623	1835	under	IN	IN	YES
1624	1836	study	NN	NN	YES
1625	1837	are	VBP	VBP	YES
1626	1838	described	VBN	VBN	YES
1627	1839	by	IN	IN	YES
1628	1840	a	DT	DT	YES
1629	1841	large	JJ	JJ	YES
1630	1842	number	NN	NN	YES
1631	1843	of	IN	IN	YES
1632	1844	redundant	JJ	JJ	YES
1633	1845	binary	JJ	JJ	YES
1634	1846	indicators	NNS	NNS	YES
1635	1848	Wrapper	NN	NN	YES
1636	1849	approaches	VBZ	NNS	NO
1637	1850	guided	VBN	VBN	YES
1638	1851	by	IN	IN	YES
1639	1852	the	DT	DT	YES
1640	1853	NBC	NNP	NNP	YES
1641	1854	estimation	NN	NN	YES
1642	1855	of	IN	IN	YES
1643	1856	the	DT	DT	YES
1644	1857	classification	NN	NN	YES
1645	1858	error	NN	NN	YES
1646	1859	probability	NN	NN	YES
1647	1860	outperform	VBP	VBP	YES
1648	1861	filter	NN	NN	YES
1649	1862	approaches	NNS	NNS	YES
1650	1863	while	IN	IN	YES
1651	1864	retaining	VBG	VBG	YES
1652	1865	a	DT	DT	YES
1653	1866	reasonable	JJ	JJ	YES
1654	1867	computational	JJ	JJ	YES
1655	1868	cost	NN	NN	YES
1656	1870	1	CD	CD	YES
1657	1871	Introduction	NN	NN	YES
1658	1872	We	PRP	PRP	YES
1659	1873	consider	VBP	VBP	YES
1660	1874	in	IN	IN	YES
1661	1875	this	DT	DT	YES
1662	1876	paper	NN	NN	YES
1663	1877	application	NN	NN	YES
1664	1878	contexts	NNS	NNS	YES
1665	1879	in	IN	IN	YES
1666	1880	which	WDT	WDT	YES
1667	1881	a	DT	DT	YES
1668	1882	large	JJ	JJ	YES
1669	1883	body	NN	NN	YES
1670	1884	of	IN	IN	YES
1671	1885	expert	JJ	JJ	YES
1672	1886	knowledge	NN	NN	YES
1673	1887	is	VBZ	VBZ	YES
1674	1888	available	JJ	JJ	YES
1675	1889	as	IN	IN	YES
1676	1890	a	DT	DT	YES
1677	1891	series	NN	NN	YES
1678	1892	of	IN	IN	YES
1679	1893	simple	JJ	JJ	YES
1680	1894	and	CC	CC	YES
1681	1895	low	JJ	JJ	YES
1682	1896	level	NN	NN	YES
1683	1897	parametric	JJ	JJ	YES
1684	1898	scores	NNS	NNS	YES
1685	1900	The	DT	DT	YES
1686	1901	goal	NN	NN	YES
1687	1902	is	VBZ	VBZ	YES
1688	1903	to	TO	TO	YES
1689	1904	build	VB	VB	YES
1690	1905	an	DT	DT	YES
1691	1906	interpretable	JJ	JJ	YES
1692	1907	classifier	NN	NN	YES
1693	1908	from	IN	IN	YES
1694	1909	this	DT	DT	YES
1695	1910	knowledge	NN	NN	YES
1696	1912	and	CC	CC	YES
1697	1913	from	IN	IN	YES
1698	1914	a	DT	DT	YES
1699	1915	learning	NN	NN	YES
1700	1916	set	NN	NN	YES
1701	1919	Then	RB	RB	YES
1702	1920	the	DT	DT	YES
1703	1921	scores	NNS	NNS	YES
1704	1922	are	VBP	VBP	YES
1705	1923	assumed	VBN	VBN	YES
1706	1924	to	TO	TO	YES
1707	1925	be	VB	VB	YES
1708	1926	simple	JJ	JJ	YES
1709	1927	parametric	JJ	JJ	YES
1710	1928	functions	NNS	NNS	YES
1711	1929	from	IN	IN	YES
1712	1930	the	DT	DT	YES
1713	1931	data	NNS	NNS	YES
1714	1932	space	NN	NN	YES
1715	1933	to	TO	TO	YES
1716	1934	R	NN	NN	YES
1717	1935	with	IN	IN	YES
1718	1936	the	DT	DT	YES
1719	1937	interpretation	NN	NN	YES
1720	1938	that	IN	CC	NO
1721	1939	a	DT	DT	YES
1722	1940	high	JJ	JJ	YES
1723	1941	value	NN	NN	YES
1724	1942	of	IN	IN	YES
1725	1943	a	DT	DT	YES
1726	1944	score	NN	NN	YES
1727	1945	indicates	VBZ	VBZ	YES
1728	1946	that	IN	IN	YES
1729	1947	the	DT	DT	YES
1730	1948	datum	NN	NN	YES
1731	1949	submitted	VBD	VBN	NO
1732	1950	to	TO	TO	YES
1733	1951	the	DT	DT	YES
1734	1952	score	NN	NN	YES
1735	1953	belongs	VBZ	VBZ	YES
1736	1954	probably	RB	RB	YES
1737	1955	to	TO	TO	YES
1738	1956	the	DT	DT	YES
1739	1957	class	NN	NN	YES
1740	1958	that	IN	CC	NO
1741	1959	the	DT	DT	YES
1742	1960	score	NN	NN	YES
1743	1961	has	VBZ	VBZ	YES
1744	1962	been	VBN	VBN	YES
1745	1963	designed	VBN	VBN	YES
1746	1964	to	TO	TO	YES
1747	1965	detect	VB	VB	YES
1748	1968	consider	VBP	VBP	YES
1749	1969	a	DT	DT	YES
1750	1970	concrete	JJ	JJ	YES
1751	1971	example	NN	NN	YES
1752	1972	from	IN	IN	YES
1753	1973	our	PRP$	PRP$	YES
1754	1974	main	JJ	JJ	YES
1755	1975	application	NN	NN	YES
1756	1976	domain	NN	NN	YES
1757	1978	aircraft	NN	NN	YES
1758	1979	engine	NN	NN	YES
1759	1980	monitoring	NN	NN	YES
1760	1982	see	VB	VB	YES
1761	1983	7	DT	??	NO
1762	1985	for	IN	IN	YES
1763	1986	details	NNS	NNS	YES
1764	1989	We	PRP	PRP	YES
1765	1990	aim	VBP	VBP	YES
1766	1991	here	RB	RB	YES
1767	1992	at	IN	IN	YES
1768	1993	classifying	VBG	VBG	YES
1769	1994	some	DT	DT	YES
1770	1995	short	JJ	JJ	YES
1771	1996	time	NN	NN	YES
1772	1997	series	NN	NN	YES
1773	1998	around	NN	RB	NO
1774	1999	150	CD	CD	YES
1775	2000	time	NN	NN	YES
1776	2001	points	NNS	NNS	YES
1777	2003	each	DT	DT	YES
1778	2004	series	NN	NN	YES
1779	2005	having	VBG	VBG	YES
1780	2006	its	PRP$	PRP$	YES
1781	2007	own	JJ	JJ	YES
1782	2008	specific	JJ	JJ	YES
1783	2009	length	NN	NN	YES
1784	2011	into	IN	IN	YES
1785	2012	different	JJ	JJ	YES
1786	2013	classes	NNS	NNS	YES
1787	2015	normal	JJ	JJ	YES
1788	2016	signal	NN	NN	YES
1789	2017	and	CC	CC	YES
1790	2018	different	JJ	JJ	YES
1791	2019	types	NNS	NNS	YES
1792	2020	of	IN	IN	YES
1793	2021	anomalies	NNS	NNS	YES
1794	2022	corresponding	JJ	VBG	NO
1795	2023	to	TO	TO	YES
1796	2024	some	DT	DT	YES
1797	2025	non	JJ	JJ	YES
1798	2026	stationarity	NN	NN	YES
1799	2027	in	IN	IN	YES
1800	2028	the	DT	DT	YES
1801	2029	signal	NN	NN	YES
1802	2032	We	PRP	PRP	YES
1803	2033	propose	VBP	VBP	YES
1804	2034	a	DT	DT	YES
1805	2035	new	JJ	JJ	YES
1806	2037	technique	NN	NN	YES
1807	2038	for	IN	IN	YES
1808	2039	processing	VBG	VBG	YES
1809	2040	registered	VBN	VBN	YES
1810	2041	EM	NN	NN	YES
1811	2042	image	NN	NN	YES
1812	2043	stacks	NNS	NNS	YES
1813	2044	to	TO	TO	YES
1814	2045	remove	VB	VB	YES
1815	2047	discontinuities	NNS	NNS	YES
1816	2048	while	IN	IN	YES
1817	2049	preserving	VBG	VBG	YES
1818	2051	detail	NN	NN	YES
1819	2053	To	TO	TO	YES
1820	2054	this	DT	DT	YES
1821	2055	end	NN	NN	YES
1822	2057	we	PRP	PRP	YES
1823	2058	process	VBP	VBP	YES
1824	2059	the	DT	DT	YES
1825	2060	image	NN	NN	YES
1826	2061	stack	NN	NN	YES
1827	2062	by	IN	IN	YES
1828	2063	first	JJ	JJ	YES
1829	2064	performing	VBG	VBG	YES
1830	2065	anisotropic	NN	JJ	NO
1831	2066	smoothing	NN	VBG	NO
1832	2067	along	IN	IN	YES
1833	2068	the	DT	DT	YES
1834	2069	slice	NN	NN	YES
1835	2070	axis	NN	NN	YES
1836	2071	and	CC	CC	YES
1837	2072	then	RB	RB	YES
1838	2073	solving	VBG	VBG	YES
1839	2074	a	DT	DT	YES
1840	2075	Poisson	NNP	NNP	YES
1841	2076	equation	NN	NN	YES
1842	2077	within	IN	IN	YES
1843	2078	each	DT	DT	YES
1844	2079	slice	NN	NN	YES
1845	2080	to	TO	TO	YES
1846	2082	the	DT	DT	YES
1847	2083	detail	NN	NN	YES
1848	2085	The	DT	DT	YES
1849	2086	final	JJ	JJ	YES
1850	2087	image	NN	NN	YES
1851	2088	stack	NN	NN	YES
1852	2089	is	VBZ	VBZ	YES
1853	2090	continuous	JJ	JJ	YES
1854	2091	across	IN	IN	YES
1855	2092	the	DT	DT	YES
1856	2093	slice	NN	NN	YES
1857	2094	axis	NN	NN	YES
1858	2095	and	CC	CC	YES
1859	2096	maintains	VBZ	VBZ	YES
1860	2097	sharp	JJ	JJ	YES
1861	2098	details	NNS	NNS	YES
1862	2099	within	IN	IN	YES
1863	2100	each	DT	DT	YES
1864	2101	slice	NN	NN	YES
1865	2103	Adapting	VBG	VBG	YES
1866	2104	existing	VBG	VBG	YES
1867	2106	techniques	NNS	NNS	YES
1868	2107	for	IN	IN	YES
1869	2108	solving	VBG	VBG	YES
1870	2109	the	DT	DT	YES
1871	2110	linear	NN	JJ	NO
1872	2111	system	NN	NN	YES
1873	2113	we	PRP	PRP	YES
1874	2114	describe	VBP	VBP	YES
1875	2115	a	DT	DT	YES
1876	2116	parallel	JJ	JJ	YES
1877	2117	algorithm	NN	NN	YES
1878	2118	with	IN	IN	YES
1879	2119	time	NN	NN	YES
1880	2120	complexity	NN	NN	YES
1881	2121	that	WDT	WDT	YES
1882	2122	is	VBZ	VBZ	YES
1883	2123	linear	NN	JJ	NO
1884	2124	in	IN	IN	YES
1885	2125	the	DT	DT	YES
1886	2126	size	NN	NN	YES
1887	2127	of	IN	IN	YES
1888	2128	the	DT	DT	YES
1889	2129	data	NNS	NNS	YES
1890	2130	and	CC	CC	YES
1891	2131	space	NN	NN	YES
1892	2132	complexity	NN	NN	YES
1893	2133	that	WDT	WDT	YES
1894	2134	is	VBZ	VBZ	YES
1895	2137	allowing	VBG	VBG	YES
1896	2138	us	PRP	PRP	YES
1897	2139	to	TO	TO	YES
1898	2140	process	VB	VB	YES
1899	2141	datasets	NNS	NNS	YES
1900	2142	as	IN	RB	NO
1901	2143	large	JJ	JJ	YES
1902	2144	as	IN	IN	YES
1903	2145	five	CD	CD	YES
1904	2146	teravoxels	NNS	NNS	YES
1905	2147	with	IN	IN	YES
1906	2148	a	DT	DT	YES
1907	2149	600	CD	CD	YES
1908	2150	MB	JJ	NN	NO
1909	2151	memory	NN	NN	YES
1910	2152	footprint	NN	NN	YES
1911	2154	Index	NNP	NN	NO
1912	2156	Domain	NNP	NN	NO
1913	2158	Image	NNP	NN	NO
1914	2159	Processing	NNP	NN	NO
1915	2161	Image	NNP	NN	NO
1916	2162	Fusion	NNP	NN	NO
1917	2163	I	NNP	??	NO
1918	2164	INTRODUCTION	NNP	??	NO
1919	2165	Recent	JJ	JJ	YES
1920	2166	innovation	NN	NN	YES
1921	2167	and	CC	CC	YES
1922	2168	automation	NN	NN	YES
1923	2169	of	IN	IN	YES
1924	2170	electron	NN	NN	YES
1925	2171	microscopy	NN	NN	YES
1926	2172	sectioning	NN	NN	YES
1927	2173	has	VBZ	VBZ	YES
1928	2174	made	VBN	VBN	YES
1929	2175	it	PRP	PRP	YES
1930	2176	possible	JJ	JJ	YES
1931	2177	to	TO	TO	YES
1932	2178	obtain	VB	VB	YES
1933	2180	image	NN	NN	YES
1934	2181	stacks	NNS	NNS	YES
1935	2182	capturing	VBG	VBG	YES
1936	2183	the	DT	DT	YES
1937	2184	relationships	NNS	NNS	YES
1938	2185	between	IN	IN	YES
1939	2186	cellular	JJ	JJ	YES
1940	2187	structures	NNS	NNS	YES
1941	2188	1	VBP	??	NO
1942	2190	This	DT	DT	YES
1943	2192	in	IN	IN	YES
1944	2193	turn	NN	NN	YES
1945	2195	has	VBZ	VBZ	YES
1946	2196	motivated	VBN	VBN	YES
1947	2197	research	NN	NN	YES
1948	2198	in	IN	IN	YES
1949	2199	areas	NNS	NNS	YES
1950	2200	such	JJ	JJ	YES
1951	2201	as	IN	IN	YES
1952	2202	connectomics	NNS	NNS	YES
1953	2203	2	VBP	??	NO
1954	2205	3	JJ	??	NO
1955	2207	4	JJ	??	NO
1956	2209	5	DT	??	NO
1957	2211	which	WDT	WDT	YES
1958	2212	aims	VBZ	VBZ	YES
1959	2213	to	TO	TO	YES
1960	2214	gain	VB	VB	YES
1961	2215	insight	NN	NN	YES
1962	2216	into	IN	IN	YES
1963	2217	neural	JJ	JJ	YES
1964	2218	function	NN	NN	YES
1965	2219	through	IN	IN	YES
1966	2220	the	DT	DT	YES
1967	2221	study	NN	NN	YES
1968	2222	of	IN	IN	YES
1969	2223	the	DT	DT	YES
1970	2224	connectivity	NN	NN	YES
1971	2225	network	NN	NN	YES
1972	2227	While	IN	IN	YES
1973	2228	the	DT	DT	YES
1974	2229	technological	JJ	JJ	YES
1975	2230	advances	NNS	NNS	YES
1976	2231	in	IN	IN	YES
1977	2232	acquisition	NN	NN	YES
1978	2233	and	CC	CC	YES
1979	2234	registration	NN	NN	YES
1980	2235	have	VBP	VBP	YES
1981	2236	made	VBN	VBN	YES
1982	2237	it	PRP	PRP	YES
1983	2238	possible	JJ	JJ	YES
1984	2239	to	TO	TO	YES
1985	2240	acquire	VB	VB	YES
1986	2241	unprecedentedly	RB	RB	YES
1987	2242	large	JJ	JJ	YES
1988	2244	volumes	NNS	NNS	YES
1989	2246	the	DT	DT	YES
1990	2247	acquisition	NN	NN	YES
1991	2248	process	NN	NN	YES
1992	2249	itself	PRP	PRP	YES
1993	2250	introduces	VBZ	VBZ	YES
1994	2251	undesirable	JJ	JJ	YES
1995	2252	artifacts	NNS	NNS	YES
1996	2253	in	IN	IN	YES
1997	2254	the	DT	DT	YES
1998	2255	data	NNS	NNS	YES
1999	2257	complicating	VBG	VBG	YES
2000	2258	tasks	NNS	NNS	YES
2001	2259	of	IN	IN	YES
2002	2262	anatomy	NN	NN	YES
2003	2263	tracking	NN	VBG	NO
2004	2265	One	JJ	CD	NO
2005	2266	morning	NN	NN	YES
2006	2268	when	WRB	WRB	YES
2007	2269	Gregor	NNP	NNP	YES
2008	2270	Samsa	NNP	NNP	YES
2009	2271	woke	VBD	VBD	YES
2010	2272	from	IN	IN	YES
2011	2273	troubled	JJ	JJ	YES
2012	2274	dreams	NNS	NNS	YES
2013	2276	he	PRP	PRP	YES
2014	2277	found	VBD	VBD	YES
2015	2278	himself	PRP	PRP	YES
2016	2279	transformed	VBN	VBN	YES
2017	2280	in	IN	IN	YES
2018	2281	his	PRP$	PRP$	YES
2019	2282	bed	NN	NN	YES
2020	2283	into	IN	IN	YES
2021	2284	a	DT	DT	YES
2022	2285	horrible	JJ	JJ	YES
2023	2286	vermin	NN	NN	YES
2024	2288	He	PRP	PRP	YES
2025	2289	lay	VBD	VBD	YES
2026	2290	on	IN	IN	YES
2027	2291	his	PRP$	PRP$	YES
2028	2293	back	NN	NN	YES
2029	2295	and	CC	CC	YES
2030	2296	if	IN	IN	YES
2031	2297	he	PRP	PRP	YES
2032	2298	lifted	VBD	VBD	YES
2033	2299	his	PRP$	PRP$	YES
2034	2300	head	NN	NN	YES
2035	2301	a	DT	DT	YES
2036	2302	little	JJ	JJ	YES
2037	2303	he	PRP	PRP	YES
2038	2304	could	MD	MD	YES
2039	2305	see	VB	VB	YES
2040	2306	his	PRP$	PRP$	YES
2041	2307	brown	JJ	JJ	YES
2042	2308	belly	NN	NN	YES
2043	2310	slightly	RB	RB	YES
2044	2311	domed	JJ	JJ	YES
2045	2312	and	CC	CC	YES
2046	2313	divided	VBN	VBN	YES
2047	2314	by	IN	IN	YES
2048	2315	arches	NNS	NNS	YES
2049	2316	into	IN	IN	YES
2050	2317	stiff	JJ	JJ	YES
2051	2318	sections	NNS	NNS	YES
2052	2320	The	DT	DT	YES
2053	2321	bedding	NN	NN	YES
2054	2322	was	VBD	VBD	YES
2055	2323	hardly	RB	RB	YES
2056	2324	able	JJ	JJ	YES
2057	2325	to	TO	TO	YES
2058	2326	cover	VB	VB	YES
2059	2327	it	PRP	PRP	YES
2060	2328	and	CC	CC	YES
2061	2329	seemed	VBD	VBD	YES
2062	2330	ready	JJ	JJ	YES
2063	2331	to	TO	TO	YES
2064	2332	slide	VB	VB	YES
2065	2333	off	RP	??	NO
2066	2334	any	DT	DT	YES
2067	2335	moment	NN	NN	YES
2068	2337	His	PRP$	PRP$	YES
2069	2338	many	JJ	JJ	YES
2070	2339	legs	NNS	NNS	YES
2071	2341	pitifully	RB	RB	YES
2072	2342	thin	JJ	JJ	YES
2073	2343	compared	VBN	VBN	YES
2074	2344	with	IN	IN	YES
2075	2345	the	DT	DT	YES
2076	2346	size	NN	NN	YES
2077	2347	of	IN	IN	YES
2078	2348	the	DT	DT	YES
2079	2349	rest	NN	NN	YES
2080	2350	of	IN	IN	YES
2081	2351	him	PRP	PRP	YES
2082	2353	waved	VBD	VBD	YES
2083	2354	about	RP	RB	NO
2084	2355	helplessly	RB	RB	YES
2085	2356	as	IN	IN	YES
2086	2357	he	PRP	PRP	YES
2087	2358	looked	VBD	VBD	YES
2088	2361	What	WP	WP	YES
2089	2362	s	VBZ	VBZ	YES
2090	2363	happened	VBN	VBN	YES
2091	2364	to	TO	TO	YES
2092	2365	me	PRP	PRP	YES
2093	2368	he	PRP	PRP	YES
2094	2369	thought	VBD	VBD	YES
2095	2371	It	PRP	PRP	YES
2096	2372	was	VBD	VBD	YES
2097	2373	nt	RB	RB	YES
2098	2374	a	DT	DT	YES
2099	2375	dream	NN	NN	YES
2100	2377	His	PRP$	PRP$	YES
2101	2378	room	NN	NN	YES
2102	2380	a	DT	DT	YES
2103	2381	proper	JJ	JJ	YES
2104	2382	human	NN	JJ	NO
2105	2383	room	NN	NN	YES
2106	2384	although	IN	IN	YES
2107	2385	a	DT	DT	YES
2108	2386	little	RB	JJ	NO
2109	2387	too	RB	RB	YES
2110	2388	small	JJ	JJ	YES
2111	2390	lay	VBD	VBD	YES
2112	2391	peacefully	RB	RB	YES
2113	2392	between	IN	IN	YES
2114	2393	its	PRP$	PRP$	YES
2115	2394	four	CD	CD	YES
2116	2395	familiar	JJ	JJ	YES
2117	2396	walls	NNS	NNS	YES
2118	2398	A	DT	DT	YES
2119	2399	collection	NN	NN	YES
2120	2400	of	IN	IN	YES
2121	2401	textile	JJ	NN	NO
2122	2402	samples	NNS	NNS	YES
2123	2403	lay	VBD	VBD	YES
2124	2404	spread	VBN	VBN	YES
2125	2405	out	RB	??	NO
2126	2406	on	IN	IN	YES
2127	2407	the	DT	DT	YES
2128	2408	table	NN	NN	YES
2129	2410	Samsa	NNP	NNP	YES
2130	2411	was	VBD	VBD	YES
2131	2412	a	DT	DT	YES
2132	2413	travelling	NN	JJ	NO
2133	2414	salesman	NN	NN	YES
2134	2416	and	CC	CC	YES
2135	2417	above	IN	IN	YES
2136	2418	it	PRP	PRP	YES
2137	2419	there	EX	EX	YES
2138	2420	hung	VBD	VBD	YES
2139	2421	a	DT	DT	YES
2140	2422	picture	NN	NN	YES
2141	2423	that	IN	WDT	NO
2142	2424	he	PRP	PRP	YES
2143	2425	had	VBD	VBD	YES
2144	2426	recently	RB	RB	YES
2145	2427	cut	VBN	VBN	YES
2146	2428	out	IN	IN	YES
2147	2429	of	IN	IN	YES
2148	2430	an	DT	DT	YES
2149	2431	illustrated	JJ	JJ	YES
2150	2432	magazine	NN	NN	YES
2151	2433	and	CC	CC	YES
2152	2434	housed	VBN	VBN	YES
2153	2435	in	IN	IN	YES
2154	2436	a	DT	DT	YES
2155	2437	nice	JJ	JJ	YES
2156	2439	gilded	JJ	JJ	YES
2157	2440	frame	NN	NN	YES
2158	2442	It	PRP	PRP	YES
2159	2443	showed	VBD	VBD	YES
2160	2444	a	DT	DT	YES
2161	2445	lady	NN	NN	YES
2162	2446	fitted	VBN	VBN	YES
2163	2447	out	RP	RP	YES
2164	2448	with	IN	IN	YES
2165	2449	a	DT	DT	YES
2166	2450	fur	NN	NN	YES
2167	2451	hat	NN	NN	YES
2168	2452	and	CC	CC	YES
2169	2453	fur	NN	NN	YES
2170	2454	boa	NN	NN	YES
2171	2455	who	WP	WP	YES
2172	2456	sat	VBD	VBD	YES
2173	2457	upright	RB	RB	YES
2174	2459	raising	VBG	VBG	YES
2175	2460	a	DT	DT	YES
2176	2461	heavy	JJ	JJ	YES
2177	2462	fur	NN	NN	YES
2178	2463	muff	NN	NN	YES
2179	2464	that	WDT	WDT	YES
2180	2465	covered	VBD	VBD	YES
2181	2466	the	DT	DT	YES
2182	2467	whole	NN	NN	YES
2183	2468	of	IN	IN	YES
2184	2469	her	PRP$	PRP$	YES
2185	2470	lower	JJR	JJR	YES
2186	2471	arm	NN	NN	YES
2187	2472	towards	IN	IN	YES
2188	2473	the	DT	DT	YES
2189	2474	viewer	NN	NN	YES
2190	2476	Gregor	NNP	NNP	YES
2191	2477	then	RB	RB	YES
2192	2478	turned	VBD	VBD	YES
2193	2479	to	TO	TO	YES
2194	2480	look	VB	VB	YES
2195	2481	out	IN	IN	YES
2196	2482	the	DT	DT	YES
2197	2483	window	NN	NN	YES
2198	2484	at	IN	IN	YES
2199	2485	the	DT	DT	YES
2200	2486	dull	JJ	JJ	YES
2201	2487	weather	NN	NN	YES
2202	2489	It	PRP	PRP	YES
2203	2490	was	VBD	VBD	YES
2204	2491	the	DT	DT	YES
2205	2492	year	NN	NN	YES
2206	2493	of	IN	IN	YES
2207	2494	Our	PRP$	PRP$	YES
2208	2495	Lord	NNP	NNP	YES
2209	2496	one	CD	CD	YES
2210	2497	thousand	CD	CD	YES
2211	2498	seven	CD	CD	YES
2212	2499	hundred	CD	CD	YES
2213	2500	and	CC	CC	YES
2214	2503	Spiritual	JJ	JJ	YES
2215	2504	revelations	NNS	NNS	YES
2216	2505	were	VBD	VBD	YES
2217	2506	conceded	VBN	VBN	YES
2218	2507	to	TO	TO	YES
2219	2508	England	NNP	NNP	YES
2220	2509	at	IN	IN	YES
2221	2510	that	DT	DT	YES
2222	2511	favoured	JJ	JJ	YES
2223	2512	period	NN	NN	YES
2224	2514	as	IN	IN	YES
2225	2515	at	IN	IN	YES
2226	2516	this	DT	DT	YES
2227	2518	Mrs	NNP	NNP	YES
2228	2519	Southcott	NNP	NNP	YES
2229	2520	had	VBD	VBD	YES
2230	2521	recently	RB	RB	YES
2231	2522	attained	VBN	VBN	YES
2232	2523	her	PRP$	PRP$	YES
2233	2525	blessed	JJ	JJ	YES
2234	2526	birthday	NN	NN	YES
2235	2528	of	IN	IN	YES
2236	2529	whom	WP	WP	YES
2237	2530	a	DT	DT	YES
2238	2531	prophetic	JJ	JJ	YES
2239	2532	private	JJ	NN	NO
2240	2533	in	IN	IN	YES
2241	2534	the	DT	DT	YES
2242	2535	Life	NN	NNPS	NO
2243	2536	Guards	NNP	NNPS	NO
2244	2537	had	VBD	VBD	YES
2245	2538	heralded	VBN	VBN	YES
2246	2539	the	DT	DT	YES
2247	2540	sublime	JJ	JJ	YES
2248	2541	appearance	NN	NN	YES
2249	2542	by	IN	IN	YES
2250	2543	announcing	VBG	VBG	YES
2251	2544	that	IN	IN	YES
2252	2545	arrangements	NNS	NNS	YES
2253	2546	were	VBD	VBD	YES
2254	2547	made	VBN	VBN	YES
2255	2548	for	IN	IN	YES
2256	2549	the	DT	DT	YES
2257	2550	swallowing	VBG	VBG	YES
2258	2551	up	IN	??	NO
2259	2552	of	IN	IN	YES
2260	2553	London	NNP	NNP	YES
2261	2554	and	CC	CC	YES
2262	2555	Westminster	NNP	NNP	YES
2263	2557	Even	RB	RB	YES
2264	2558	the	DT	DT	YES
2265	2560	ghost	NN	NN	YES
2266	2561	had	VBD	VBD	YES
2267	2562	been	VBN	VBN	YES
2268	2563	laid	VBN	VBN	YES
2269	2564	only	RB	RB	YES
2270	2565	a	DT	DT	YES
2271	2566	round	JJ	JJ	YES
2272	2567	dozen	NN	NN	YES
2273	2568	of	IN	IN	YES
2274	2569	years	NNS	NNS	YES
2275	2571	after	IN	IN	YES
2276	2572	rapping	VBG	VBG	YES
2277	2573	out	RP	RP	YES
2278	2574	its	PRP$	PRP$	YES
2279	2575	messages	NNS	NNS	YES
2280	2577	as	IN	IN	YES
2281	2578	the	DT	DT	YES
2282	2579	spirits	NNS	NNS	YES
2283	2580	of	IN	IN	YES
2284	2581	this	DT	DT	YES
2285	2582	very	RB	JJ	NO
2286	2583	year	NN	NN	YES
2287	2584	last	JJ	JJ	YES
2288	2585	past	NN	NN	YES
2289	2587	supernaturally	RB	RB	YES
2290	2588	deficient	NN	JJ	NO
2291	2589	in	IN	IN	YES
2292	2590	originality	NN	NN	YES
2293	2592	rapped	VBN	VBD	NO
2294	2593	out	IN	RP	NO
2295	2594	theirs	PRP	PRP	YES
2296	2596	Mere	NNP	JJ	NO
2297	2597	messages	NNS	NNS	YES
2298	2598	in	IN	IN	YES
2299	2599	the	DT	DT	YES
2300	2600	earthly	JJ	JJ	YES
2301	2601	order	NN	NN	YES
2302	2602	of	IN	IN	YES
2303	2603	events	NNS	NNS	YES
2304	2604	had	VBD	VBD	YES
2305	2605	lately	RB	RB	YES
2306	2606	come	VBN	VBN	YES
2307	2607	to	TO	TO	YES
2308	2608	the	DT	DT	YES
2309	2609	English	NNP	NNP	YES
2310	2610	Crown	NNP	NNP	YES
2311	2611	and	CC	CC	YES
2312	2612	People	NNS	NNS	YES
2313	2614	from	IN	IN	YES
2314	2615	a	DT	DT	YES
2315	2616	congress	NN	NN	YES
2316	2617	of	IN	IN	YES
2317	2618	British	JJ	JJ	YES
2318	2619	subjects	NNS	NNS	YES
2319	2620	in	IN	IN	YES
2320	2621	America	NNP	NNP	YES
2321	2623	which	WDT	WDT	YES
2322	2625	strange	JJ	JJ	YES
2323	2626	to	TO	TO	YES
2324	2627	relate	VB	VB	YES
2325	2629	have	VBP	VBP	YES
2326	2630	proved	VBN	VBN	YES
2327	2631	more	RBR	RBR	YES
2328	2632	important	JJ	JJ	YES
2329	2633	to	TO	TO	YES
2330	2634	the	DT	DT	YES
2331	2635	human	JJ	JJ	YES
2332	2636	race	NN	NN	YES
2333	2637	than	IN	IN	YES
2334	2638	any	DT	DT	YES
2335	2639	communications	NNS	NNS	YES
2336	2640	yet	RB	RB	YES
2337	2641	received	VBN	VBN	YES
2338	2642	through	IN	IN	YES
2339	2643	any	DT	DT	YES
2340	2644	of	IN	IN	YES
2341	2645	the	DT	DT	YES
2342	2646	chickens	NNS	NNS	YES
2343	2647	of	IN	IN	YES
2344	2648	the	DT	DT	YES
