indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
1594	1830	maximum	NN	JJ	NO
1595	1831	correlation	NN	NN	YES
1596	1832	with	IN	IN	YES
1597	1833	the	DT	DT	YES
1598	1834	neural	JJ	JJ	YES
1599	1835	data	NNS	NNS	YES
1600	1836	defined	VBN	VBN	YES
1601	1837	by	IN	IN	YES
1602	1838	the	DT	DT	YES
1603	1840	noise	NN	NN	YES
1604	1841	ceiling	NN	NN	YES
1605	1844	We	PRP	PRP	YES
1606	1845	compare	VBP	VBP	YES
1607	1846	in	IN	IN	YES
1608	1847	this	DT	DT	YES
1609	1848	paper	NN	NN	YES
1610	1849	several	JJ	JJ	YES
1611	1850	feature	NN	NN	YES
1612	1851	selection	NN	NN	YES
1613	1852	methods	NNS	NNS	YES
1614	1853	for	IN	IN	YES
1615	1854	the	DT	DT	YES
1616	1855	Naive	JJ	NNP	NO
1617	1856	Bayes	NNP	NNP	YES
1618	1857	Classifier	NNP	NNP	YES
1619	1859	NBC	NNP	NNP	YES
1620	1861	when	WRB	WRB	YES
1621	1862	the	DT	DT	YES
1622	1863	data	NNS	NNS	YES
1623	1864	under	IN	IN	YES
1624	1865	study	NN	NN	YES
1625	1866	are	VBP	VBP	YES
1626	1867	described	VBN	VBN	YES
1627	1868	by	IN	IN	YES
1628	1869	a	DT	DT	YES
1629	1870	large	JJ	JJ	YES
1630	1871	number	NN	NN	YES
1631	1872	of	IN	IN	YES
1632	1873	redundant	JJ	JJ	YES
1633	1874	binary	JJ	JJ	YES
1634	1875	indicators	NNS	NNS	YES
1635	1877	Wrapper	NNP	NN	NO
1636	1878	approaches	VBZ	NNS	NO
1637	1879	guided	VBN	VBN	YES
1638	1880	by	IN	IN	YES
1639	1881	the	DT	DT	YES
1640	1882	NBC	NNP	NNP	YES
1641	1883	estimation	NN	NN	YES
1642	1884	of	IN	IN	YES
1643	1885	the	DT	DT	YES
1644	1886	classification	NN	NN	YES
1645	1887	error	NN	NN	YES
1646	1888	probability	NN	NN	YES
1647	1889	outperform	VBP	VBP	YES
1648	1890	filter	NN	NN	YES
1649	1891	approaches	NNS	NNS	YES
1650	1892	while	IN	IN	YES
1651	1893	retaining	VBG	VBG	YES
1652	1894	a	DT	DT	YES
1653	1895	reasonable	JJ	JJ	YES
1654	1896	computational	JJ	JJ	YES
1655	1897	cost	NN	NN	YES
1656	1899	1	CD	CD	YES
1657	1900	Introduction	NN	NN	YES
1658	1901	We	PRP	PRP	YES
1659	1902	consider	VBP	VBP	YES
1660	1903	in	IN	IN	YES
1661	1904	this	DT	DT	YES
1662	1905	paper	NN	NN	YES
1663	1906	application	NN	NN	YES
1664	1907	contexts	NNS	NNS	YES
1665	1908	in	IN	IN	YES
1666	1909	which	WDT	WDT	YES
1667	1910	a	DT	DT	YES
1668	1911	large	JJ	JJ	YES
1669	1912	body	NN	NN	YES
1670	1913	of	IN	IN	YES
1671	1914	expert	NN	JJ	NO
1672	1915	knowledge	NN	NN	YES
1673	1916	is	VBZ	VBZ	YES
1674	1917	available	JJ	JJ	YES
1675	1918	as	IN	IN	YES
1676	1919	a	DT	DT	YES
1677	1920	series	NN	NN	YES
1678	1921	of	IN	IN	YES
1679	1922	simple	JJ	JJ	YES
1680	1923	and	CC	CC	YES
1681	1924	low	JJ	JJ	YES
1682	1925	level	NN	NN	YES
1683	1926	parametric	JJ	JJ	YES
1684	1927	scores	NNS	NNS	YES
1685	1929	The	DT	DT	YES
1686	1930	goal	NN	NN	YES
1687	1931	is	VBZ	VBZ	YES
1688	1932	to	TO	TO	YES
1689	1933	build	VB	VB	YES
1690	1934	an	DT	DT	YES
1691	1935	interpretable	JJ	JJ	YES
1692	1936	classifier	NN	NN	YES
1693	1937	from	IN	IN	YES
1694	1938	this	DT	DT	YES
1695	1939	knowledge	NN	NN	YES
1696	1941	and	CC	CC	YES
1697	1942	from	IN	IN	YES
1698	1943	a	DT	DT	YES
1699	1944	learning	NN	NN	YES
1700	1945	set	NN	NN	YES
1701	1948	Then	RB	RB	YES
1702	1949	the	DT	DT	YES
1703	1950	scores	NNS	NNS	YES
1704	1951	are	VBP	VBP	YES
1705	1952	assumed	VBN	VBN	YES
1706	1953	to	TO	TO	YES
1707	1954	be	VB	VB	YES
1708	1955	simple	JJ	JJ	YES
1709	1956	parametric	JJ	JJ	YES
1710	1957	functions	NNS	NNS	YES
1711	1958	from	IN	IN	YES
1712	1959	the	DT	DT	YES
1713	1960	data	NNS	NNS	YES
1714	1961	space	NN	NN	YES
1715	1962	to	TO	TO	YES
1716	1963	R	NN	NN	YES
1717	1964	with	IN	IN	YES
1718	1965	the	DT	DT	YES
1719	1966	interpretation	NN	NN	YES
1720	1967	that	IN	CC	NO
1721	1968	a	DT	DT	YES
1722	1969	high	JJ	JJ	YES
1723	1970	value	NN	NN	YES
1724	1971	of	IN	IN	YES
1725	1972	a	DT	DT	YES
1726	1973	score	NN	NN	YES
1727	1974	indicates	VBZ	VBZ	YES
1728	1975	that	IN	IN	YES
1729	1976	the	DT	DT	YES
1730	1977	datum	NN	NN	YES
1731	1978	submitted	VBN	VBN	YES
1732	1979	to	TO	TO	YES
1733	1980	the	DT	DT	YES
1734	1981	score	NN	NN	YES
1735	1982	belongs	VBZ	VBZ	YES
1736	1983	probably	RB	RB	YES
1737	1984	to	TO	TO	YES
1738	1985	the	DT	DT	YES
1739	1986	class	NN	NN	YES
1740	1987	that	IN	CC	NO
1741	1988	the	DT	DT	YES
1742	1989	score	NN	NN	YES
1743	1990	has	VBZ	VBZ	YES
1744	1991	been	VBN	VBN	YES
1745	1992	designed	VBN	VBN	YES
1746	1993	to	TO	TO	YES
1747	1994	detect	VB	VB	YES
1748	1998	consider	VB	VBP	NO
1749	1999	a	DT	DT	YES
1750	2000	concrete	JJ	JJ	YES
1751	2001	example	NN	NN	YES
1752	2002	from	IN	IN	YES
1753	2003	our	PRP$	PRP$	YES
1754	2004	main	JJ	JJ	YES
1755	2005	application	NN	NN	YES
1756	2006	domain	NN	NN	YES
1757	2008	aircraft	NN	NN	YES
1758	2009	engine	NN	NN	YES
1759	2010	monitoring	NN	NN	YES
1760	2012	see	VB	VB	YES
1761	2014	7	CD	??	NO
1762	2016	for	IN	IN	YES
1763	2017	details	NNS	NNS	YES
1764	2020	We	PRP	PRP	YES
1765	2021	aim	VBP	VBP	YES
1766	2022	here	RB	RB	YES
1767	2023	at	IN	IN	YES
1768	2024	classifying	VBG	VBG	YES
1769	2025	some	DT	DT	YES
1770	2026	short	JJ	JJ	YES
1771	2027	time	NN	NN	YES
1772	2028	series	NN	NN	YES
1773	2030	around	IN	RB	NO
1774	2031	150	CD	CD	YES
1775	2032	time	NN	NN	YES
1776	2033	points	NNS	NNS	YES
1777	2035	each	DT	DT	YES
1778	2036	series	NN	NN	YES
1779	2037	having	VBG	VBG	YES
1780	2038	its	PRP$	PRP$	YES
1781	2039	own	JJ	JJ	YES
1782	2040	specific	JJ	JJ	YES
1783	2041	length	NN	NN	YES
1784	2043	into	IN	IN	YES
1785	2044	different	JJ	JJ	YES
1786	2045	classes	NNS	NNS	YES
1787	2047	normal	JJ	JJ	YES
1788	2048	signal	NN	NN	YES
1789	2049	and	CC	CC	YES
1790	2050	different	JJ	JJ	YES
1791	2051	types	NNS	NNS	YES
1792	2052	of	IN	IN	YES
1793	2053	anomalies	NNS	NNS	YES
1794	2054	corresponding	VBG	VBG	YES
1795	2055	to	TO	TO	YES
1796	2056	some	DT	DT	YES
1797	2057	non	JJ	JJ	YES
1798	2058	stationarity	NN	NN	YES
1799	2059	in	IN	IN	YES
1800	2060	the	DT	DT	YES
1801	2061	signal	NN	NN	YES
1802	2064	We	PRP	PRP	YES
1803	2065	propose	VBP	VBP	YES
1804	2066	a	DT	DT	YES
1805	2067	new	JJ	JJ	YES
1806	2069	technique	NN	NN	YES
1807	2070	for	IN	IN	YES
1808	2071	processing	VBG	VBG	YES
1809	2072	registered	VBN	VBN	YES
1810	2073	EM	NNP	NN	NO
1811	2074	image	NN	NN	YES
1812	2075	stacks	NNS	NNS	YES
1813	2076	to	TO	TO	YES
1814	2077	remove	VB	VB	YES
1815	2079	discontinuities	NNS	NNS	YES
1816	2080	while	IN	IN	YES
1817	2081	preserving	VBG	VBG	YES
1818	2083	detail	NN	NN	YES
1819	2085	To	TO	TO	YES
1820	2086	this	DT	DT	YES
1821	2087	end	NN	NN	YES
1822	2089	we	PRP	PRP	YES
1823	2090	process	VBP	VBP	YES
1824	2091	the	DT	DT	YES
1825	2092	image	NN	NN	YES
1826	2093	stack	VBP	NN	NO
1827	2094	by	IN	IN	YES
1828	2095	first	JJ	JJ	YES
1829	2096	performing	VBG	VBG	YES
1830	2097	anisotropic	JJ	JJ	YES
1831	2098	smoothing	NN	VBG	NO
1832	2099	along	IN	IN	YES
1833	2100	the	DT	DT	YES
1834	2101	slice	NN	NN	YES
1835	2102	axis	NN	NN	YES
1836	2103	and	CC	CC	YES
1837	2104	then	RB	RB	YES
1838	2105	solving	VBG	VBG	YES
1839	2106	a	DT	DT	YES
1840	2107	Poisson	NNP	NNP	YES
1841	2108	equation	NN	NN	YES
1842	2109	within	IN	IN	YES
1843	2110	each	DT	DT	YES
1844	2111	slice	NN	NN	YES
1845	2112	to	TO	TO	YES
1846	2114	the	DT	DT	YES
1847	2115	detail	NN	NN	YES
1848	2117	The	DT	DT	YES
1849	2118	final	JJ	JJ	YES
1850	2119	image	NN	NN	YES
1851	2120	stack	VBP	NN	NO
1852	2121	is	VBZ	VBZ	YES
1853	2122	continuous	JJ	JJ	YES
1854	2123	across	IN	IN	YES
1855	2124	the	DT	DT	YES
1856	2125	slice	NN	NN	YES
1857	2126	axis	NN	NN	YES
1858	2127	and	CC	CC	YES
1859	2128	maintains	VBZ	VBZ	YES
1860	2129	sharp	JJ	JJ	YES
1861	2130	details	NNS	NNS	YES
1862	2131	within	IN	IN	YES
1863	2132	each	DT	DT	YES
1864	2133	slice	NN	NN	YES
1865	2135	Adapting	VBG	VBG	YES
1866	2136	existing	VBG	VBG	YES
1867	2138	techniques	NNS	NNS	YES
1868	2139	for	IN	IN	YES
1869	2140	solving	VBG	VBG	YES
1870	2141	the	DT	DT	YES
1871	2142	linear	JJ	JJ	YES
1872	2143	system	NN	NN	YES
1873	2145	we	PRP	PRP	YES
1874	2146	describe	VBP	VBP	YES
1875	2147	a	DT	DT	YES
1876	2148	parallel	JJ	JJ	YES
1877	2149	algorithm	NN	NN	YES
1878	2150	with	IN	IN	YES
1879	2151	time	NN	NN	YES
1880	2152	complexity	NN	NN	YES
1881	2153	that	WDT	WDT	YES
1882	2154	is	VBZ	VBZ	YES
1883	2155	linear	JJ	JJ	YES
1884	2156	in	IN	IN	YES
1885	2157	the	DT	DT	YES
1886	2158	size	NN	NN	YES
1887	2159	of	IN	IN	YES
1888	2160	the	DT	DT	YES
1889	2161	data	NNS	NNS	YES
1890	2162	and	CC	CC	YES
1891	2163	space	NN	NN	YES
1892	2164	complexity	NN	NN	YES
1893	2165	that	WDT	WDT	YES
1894	2166	is	VBZ	VBZ	YES
1895	2169	allowing	VBG	VBG	YES
1896	2170	us	PRP	PRP	YES
1897	2171	to	TO	TO	YES
1898	2172	process	VB	VB	YES
1899	2173	datasets	NNS	NNS	YES
1900	2174	as	IN	RB	NO
1901	2175	large	JJ	JJ	YES
1902	2176	as	IN	IN	YES
1903	2177	five	CD	CD	YES
1904	2178	teravoxels	NNS	NNS	YES
1905	2179	with	IN	IN	YES
1906	2180	a	DT	DT	YES
1907	2181	600	CD	CD	YES
1908	2182	MB	NN	NN	YES
1909	2183	memory	NN	NN	YES
1910	2184	footprint	NN	NN	YES
1911	2186	Index	NNP	NN	NO
1912	2190	Domain	NN	NN	YES
1913	2192	Image	NN	NN	YES
1914	2193	Processing	NN	NN	YES
1915	2195	Image	NN	NN	YES
1916	2196	Fusion	NN	NN	YES
1917	2197	I	NN	??	NO
1918	2198	INTRODUCTION	NNP	??	NO
1919	2199	Recent	JJ	JJ	YES
1920	2200	innovation	NN	NN	YES
1921	2201	and	CC	CC	YES
1922	2202	automation	NN	NN	YES
1923	2203	of	IN	IN	YES
1924	2204	electron	NN	NN	YES
1925	2205	microscopy	NN	NN	YES
1926	2206	sectioning	NN	NN	YES
1927	2207	has	VBZ	VBZ	YES
1928	2208	made	VBN	VBN	YES
1929	2209	it	PRP	PRP	YES
1930	2210	possible	JJ	JJ	YES
1931	2211	to	TO	TO	YES
1932	2212	obtain	VB	VB	YES
1933	2214	image	NN	NN	YES
1934	2215	stacks	NNS	NNS	YES
1935	2216	capturing	VBG	VBG	YES
1936	2217	the	DT	DT	YES
1937	2218	relationships	NNS	NNS	YES
1938	2219	between	IN	IN	YES
1939	2220	cellular	JJ	JJ	YES
1940	2221	structures	NNS	NNS	YES
1941	2223	1	CD	??	NO
1942	2226	This	DT	DT	YES
1943	2228	in	IN	IN	YES
1944	2229	turn	NN	NN	YES
1945	2231	has	VBZ	VBZ	YES
1946	2232	motivated	VBN	VBN	YES
1947	2233	research	NN	NN	YES
1948	2234	in	IN	IN	YES
1949	2235	areas	NNS	NNS	YES
1950	2236	such	JJ	JJ	YES
1951	2237	as	IN	IN	YES
1952	2238	connectomics	NNS	NNS	YES
1953	2240	2	CD	??	NO
1954	2244	3	CD	??	NO
1955	2248	4	CD	??	NO
1956	2252	5	CD	??	NO
1957	2254	which	WDT	WDT	YES
1958	2255	aims	VBZ	VBZ	YES
1959	2256	to	TO	TO	YES
1960	2257	gain	VB	VB	YES
1961	2258	insight	NN	NN	YES
1962	2259	into	IN	IN	YES
1963	2260	neural	JJ	JJ	YES
1964	2261	function	NN	NN	YES
1965	2262	through	IN	IN	YES
1966	2263	the	DT	DT	YES
1967	2264	study	NN	NN	YES
1968	2265	of	IN	IN	YES
1969	2266	the	DT	DT	YES
1970	2267	connectivity	NN	NN	YES
1971	2268	network	NN	NN	YES
1972	2270	While	IN	IN	YES
1973	2271	the	DT	DT	YES
1974	2272	technological	JJ	JJ	YES
1975	2273	advances	NNS	NNS	YES
1976	2274	in	IN	IN	YES
1977	2275	acquisition	NN	NN	YES
1978	2276	and	CC	CC	YES
1979	2277	registration	NN	NN	YES
1980	2278	have	VBP	VBP	YES
1981	2279	made	VBN	VBN	YES
1982	2280	it	PRP	PRP	YES
1983	2281	possible	JJ	JJ	YES
1984	2282	to	TO	TO	YES
1985	2283	acquire	VB	VB	YES
1986	2284	unprecedentedly	RB	RB	YES
1987	2285	large	JJ	JJ	YES
1988	2287	volumes	NNS	NNS	YES
1989	2289	the	DT	DT	YES
1990	2290	acquisition	NN	NN	YES
1991	2291	process	NN	NN	YES
1992	2292	itself	PRP	PRP	YES
1993	2293	introduces	VBZ	VBZ	YES
1994	2294	undesirable	JJ	JJ	YES
1995	2295	artifacts	NNS	NNS	YES
1996	2296	in	IN	IN	YES
1997	2297	the	DT	DT	YES
1998	2298	data	NNS	NNS	YES
1999	2300	complicating	VBG	VBG	YES
2000	2301	tasks	NNS	NNS	YES
2001	2302	of	IN	IN	YES
2002	2308	anatomy	NN	NN	YES
2003	2309	tracking	NN	VBG	NO
2004	2311	One	CD	CD	YES
2005	2312	morning	NN	NN	YES
2006	2314	when	WRB	WRB	YES
2007	2315	Gregor	NNP	NNP	YES
2008	2316	Samsa	NNP	NNP	YES
2009	2317	woke	VBD	VBD	YES
2010	2318	from	IN	IN	YES
2011	2319	troubled	JJ	JJ	YES
2012	2320	dreams	NNS	NNS	YES
2013	2322	he	PRP	PRP	YES
2014	2323	found	VBD	VBD	YES
2015	2324	himself	PRP	PRP	YES
2016	2325	transformed	VBN	VBN	YES
2017	2326	in	IN	IN	YES
2018	2327	his	PRP$	PRP$	YES
2019	2328	bed	NN	NN	YES
2020	2329	into	IN	IN	YES
2021	2330	a	DT	DT	YES
2022	2331	horrible	JJ	JJ	YES
2023	2332	vermin	NN	NN	YES
2024	2334	He	PRP	PRP	YES
2025	2335	lay	VBD	VBD	YES
2026	2336	on	IN	IN	YES
2027	2337	his	PRP$	PRP$	YES
2028	2339	back	RB	NN	NO
2029	2341	and	CC	CC	YES
2030	2342	if	IN	IN	YES
2031	2343	he	PRP	PRP	YES
2032	2344	lifted	VBD	VBD	YES
2033	2345	his	PRP$	PRP$	YES
2034	2346	head	NN	NN	YES
2035	2347	a	DT	DT	YES
2036	2348	little	JJ	JJ	YES
2037	2349	he	PRP	PRP	YES
2038	2350	could	MD	MD	YES
2039	2351	see	VB	VB	YES
2040	2352	his	PRP$	PRP$	YES
2041	2353	brown	JJ	JJ	YES
2042	2354	belly	NN	NN	YES
2043	2356	slightly	RB	RB	YES
2044	2357	domed	JJ	JJ	YES
2045	2358	and	CC	CC	YES
2046	2359	divided	VBN	VBN	YES
2047	2360	by	IN	IN	YES
2048	2361	arches	NNS	NNS	YES
2049	2362	into	IN	IN	YES
2050	2363	stiff	JJ	JJ	YES
2051	2364	sections	NNS	NNS	YES
2052	2366	The	DT	DT	YES
2053	2367	bedding	NN	NN	YES
2054	2368	was	VBD	VBD	YES
2055	2369	hardly	RB	RB	YES
2056	2370	able	JJ	JJ	YES
2057	2371	to	TO	TO	YES
2058	2372	cover	VB	VB	YES
2059	2373	it	PRP	PRP	YES
2060	2374	and	CC	CC	YES
2061	2375	seemed	VBD	VBD	YES
2062	2376	ready	JJ	JJ	YES
2063	2377	to	TO	TO	YES
2064	2378	slide	VB	VB	YES
2065	2379	off	RP	??	NO
2066	2380	any	DT	DT	YES
2067	2381	moment	NN	NN	YES
2068	2383	His	PRP$	PRP$	YES
2069	2384	many	JJ	JJ	YES
2070	2385	legs	NNS	NNS	YES
2071	2387	pitifully	RB	RB	YES
2072	2388	thin	JJ	JJ	YES
2073	2389	compared	VBN	VBN	YES
2074	2390	with	IN	IN	YES
2075	2391	the	DT	DT	YES
2076	2392	size	NN	NN	YES
2077	2393	of	IN	IN	YES
2078	2394	the	DT	DT	YES
2079	2395	rest	NN	NN	YES
2080	2396	of	IN	IN	YES
2081	2397	him	PRP	PRP	YES
2082	2399	waved	VBD	VBD	YES
2083	2400	about	IN	RB	NO
2084	2401	helplessly	RB	RB	YES
2085	2402	as	IN	IN	YES
2086	2403	he	PRP	PRP	YES
2087	2404	looked	VBD	VBD	YES
2088	2407	What	WP	WP	YES
2089	2408	s	VBZ	VBZ	YES
2090	2409	happened	VBN	VBN	YES
2091	2410	to	TO	TO	YES
2092	2411	me	PRP	PRP	YES
2093	2414	he	PRP	PRP	YES
2094	2415	thought	VBD	VBD	YES
2095	2417	It	PRP	PRP	YES
2096	2418	was	VBD	VBD	YES
2097	2419	nt	RB	RB	YES
2098	2420	a	DT	DT	YES
2099	2421	dream	NN	NN	YES
2100	2423	His	PRP$	PRP$	YES
2101	2424	room	NN	NN	YES
2102	2426	a	DT	DT	YES
2103	2427	proper	JJ	JJ	YES
2104	2428	human	JJ	JJ	YES
2105	2429	room	NN	NN	YES
2106	2430	although	IN	IN	YES
2107	2431	a	DT	DT	YES
2108	2432	little	JJ	JJ	YES
2109	2433	too	RB	RB	YES
2110	2434	small	JJ	JJ	YES
2111	2436	lay	JJ	VBD	NO
2112	2437	peacefully	RB	RB	YES
2113	2438	between	IN	IN	YES
2114	2439	its	PRP$	PRP$	YES
2115	2440	four	CD	CD	YES
2116	2441	familiar	JJ	JJ	YES
2117	2442	walls	NNS	NNS	YES
2118	2444	A	DT	DT	YES
2119	2445	collection	NN	NN	YES
2120	2446	of	IN	IN	YES
2121	2447	textile	NN	NN	YES
2122	2448	samples	NNS	NNS	YES
2123	2449	lay	VBD	VBD	YES
2124	2450	spread	VBN	VBN	YES
2125	2451	out	RP	??	NO
2126	2452	on	IN	IN	YES
2127	2453	the	DT	DT	YES
2128	2454	table	NN	NN	YES
2129	2456	Samsa	NNP	NNP	YES
2130	2457	was	VBD	VBD	YES
2131	2458	a	DT	DT	YES
2132	2459	travelling	VBG	JJ	NO
2133	2460	salesman	NN	NN	YES
2134	2462	and	CC	CC	YES
2135	2463	above	IN	IN	YES
2136	2464	it	PRP	PRP	YES
2137	2465	there	EX	EX	YES
2138	2466	hung	VBD	VBD	YES
2139	2467	a	DT	DT	YES
2140	2468	picture	NN	NN	YES
2141	2469	that	IN	WDT	NO
2142	2470	he	PRP	PRP	YES
2143	2471	had	VBD	VBD	YES
2144	2472	recently	RB	RB	YES
2145	2473	cut	VBN	VBN	YES
2146	2474	out	IN	IN	YES
2147	2475	of	IN	IN	YES
2148	2476	an	DT	DT	YES
2149	2477	illustrated	JJ	JJ	YES
2150	2478	magazine	NN	NN	YES
2151	2479	and	CC	CC	YES
2152	2480	housed	VBN	VBN	YES
2153	2481	in	IN	IN	YES
2154	2482	a	DT	DT	YES
2155	2483	nice	JJ	JJ	YES
2156	2485	gilded	JJ	JJ	YES
2157	2486	frame	NN	NN	YES
2158	2488	It	PRP	PRP	YES
2159	2489	showed	VBD	VBD	YES
2160	2490	a	DT	DT	YES
2161	2491	lady	NN	NN	YES
2162	2492	fitted	VBD	VBN	NO
2163	2493	out	RP	RP	YES
2164	2494	with	IN	IN	YES
2165	2495	a	DT	DT	YES
2166	2496	fur	NN	NN	YES
2167	2497	hat	NN	NN	YES
2168	2498	and	CC	CC	YES
2169	2499	fur	NN	NN	YES
2170	2500	boa	NN	NN	YES
2171	2501	who	WP	WP	YES
2172	2502	sat	VBD	VBD	YES
2173	2503	upright	NN	RB	NO
2174	2505	raising	VBG	VBG	YES
2175	2506	a	DT	DT	YES
2176	2507	heavy	JJ	JJ	YES
2177	2508	fur	NN	NN	YES
2178	2509	muff	NN	NN	YES
2179	2510	that	WDT	WDT	YES
2180	2511	covered	VBD	VBD	YES
2181	2512	the	DT	DT	YES
2182	2513	whole	NN	NN	YES
2183	2514	of	IN	IN	YES
2184	2515	her	PRP$	PRP$	YES
2185	2516	lower	JJR	JJR	YES
2186	2517	arm	NN	NN	YES
2187	2518	towards	IN	IN	YES
2188	2519	the	DT	DT	YES
2189	2520	viewer	NN	NN	YES
2190	2522	Gregor	NNP	NNP	YES
2191	2523	then	RB	RB	YES
2192	2524	turned	VBD	VBD	YES
2193	2525	to	TO	TO	YES
2194	2526	look	VB	VB	YES
2195	2527	out	RP	IN	NO
2196	2528	the	DT	DT	YES
2197	2529	window	NN	NN	YES
2198	2530	at	IN	IN	YES
2199	2531	the	DT	DT	YES
2200	2532	dull	JJ	JJ	YES
2201	2533	weather	NN	NN	YES
2202	2535	It	PRP	PRP	YES
2203	2536	was	VBD	VBD	YES
2204	2537	the	DT	DT	YES
2205	2538	year	NN	NN	YES
2206	2539	of	IN	IN	YES
2207	2540	Our	PRP$	PRP$	YES
2208	2541	Lord	NNP	NNP	YES
2209	2542	one	CD	CD	YES
2210	2543	thousand	CD	CD	YES
2211	2544	seven	CD	CD	YES
2212	2545	hundred	CD	CD	YES
2213	2546	and	CC	CC	YES
2214	2549	Spiritual	JJ	JJ	YES
2215	2550	revelations	NNS	NNS	YES
2216	2551	were	VBD	VBD	YES
2217	2552	conceded	VBN	VBN	YES
2218	2553	to	TO	TO	YES
2219	2554	England	NNP	NNP	YES
2220	2555	at	IN	IN	YES
2221	2556	that	DT	DT	YES
2222	2557	favoured	JJ	JJ	YES
2223	2558	period	NN	NN	YES
2224	2560	as	RB	IN	NO
2225	2561	at	IN	IN	YES
2226	2562	this	DT	DT	YES
2227	2564	Mrs	NNP	NNP	YES
2228	2565	Southcott	NNP	NNP	YES
2229	2566	had	VBD	VBD	YES
2230	2567	recently	RB	RB	YES
2231	2568	attained	VBN	VBN	YES
2232	2569	her	PRP$	PRP$	YES
2233	2571	blessed	VBN	JJ	NO
2234	2572	birthday	NN	NN	YES
2235	2574	of	IN	IN	YES
2236	2575	whom	WP	WP	YES
2237	2576	a	DT	DT	YES
2238	2577	prophetic	JJ	JJ	YES
2239	2578	private	JJ	NN	NO
2240	2579	in	IN	IN	YES
2241	2580	the	DT	DT	YES
2242	2581	Life	NNP	NNPS	NO
2243	2582	Guards	NNP	NNPS	NO
2244	2583	had	VBD	VBD	YES
2245	2584	heralded	VBN	VBN	YES
2246	2585	the	DT	DT	YES
2247	2586	sublime	JJ	JJ	YES
2248	2587	appearance	NN	NN	YES
2249	2588	by	IN	IN	YES
2250	2589	announcing	VBG	VBG	YES
2251	2590	that	IN	IN	YES
2252	2591	arrangements	NNS	NNS	YES
2253	2592	were	VBD	VBD	YES
2254	2593	made	VBN	VBN	YES
2255	2594	for	IN	IN	YES
2256	2595	the	DT	DT	YES
2257	2596	swallowing	VBG	VBG	YES
2258	2597	up	RB	??	NO
2259	2598	of	IN	IN	YES
2260	2599	London	NNP	NNP	YES
2261	2600	and	CC	CC	YES
2262	2601	Westminster	NNP	NNP	YES
2263	2603	Even	RB	RB	YES
2264	2604	the	DT	DT	YES
2265	2606	ghost	NN	NN	YES
2266	2607	had	VBD	VBD	YES
2267	2608	been	VBN	VBN	YES
2268	2609	laid	VBN	VBN	YES
2269	2610	only	RB	RB	YES
2270	2611	a	DT	DT	YES
2271	2612	round	JJ	JJ	YES
2272	2613	dozen	NN	NN	YES
2273	2614	of	IN	IN	YES
2274	2615	years	NNS	NNS	YES
2275	2617	after	IN	IN	YES
2276	2618	rapping	VBG	VBG	YES
2277	2619	out	RP	RP	YES
2278	2620	its	PRP$	PRP$	YES
2279	2621	messages	NNS	NNS	YES
2280	2623	as	IN	IN	YES
2281	2624	the	DT	DT	YES
2282	2625	spirits	NNS	NNS	YES
2283	2626	of	IN	IN	YES
2284	2627	this	DT	DT	YES
2285	2628	very	JJ	JJ	YES
2286	2629	year	NN	NN	YES
2287	2630	last	JJ	JJ	YES
2288	2631	past	NN	NN	YES
2289	2633	supernaturally	RB	RB	YES
2290	2634	deficient	JJ	JJ	YES
2291	2635	in	IN	IN	YES
2292	2636	originality	NN	NN	YES
2293	2638	rapped	VBD	VBD	YES
2294	2639	out	RP	RP	YES
2295	2640	theirs	PRP	PRP	YES
2296	2642	Mere	JJ	JJ	YES
2297	2643	messages	NNS	NNS	YES
2298	2644	in	IN	IN	YES
2299	2645	the	DT	DT	YES
2300	2646	earthly	JJ	JJ	YES
2301	2647	order	NN	NN	YES
2302	2648	of	IN	IN	YES
2303	2649	events	NNS	NNS	YES
2304	2650	had	VBD	VBD	YES
2305	2651	lately	RB	RB	YES
2306	2652	come	VBN	VBN	YES
2307	2653	to	TO	TO	YES
2308	2654	the	DT	DT	YES
2309	2655	English	JJ	NNP	NO
2310	2656	Crown	NN	NNP	NO
2311	2657	and	CC	CC	YES
2312	2658	People	NNS	NNS	YES
2313	2660	from	IN	IN	YES
2314	2661	a	DT	DT	YES
2315	2662	congress	NN	NN	YES
2316	2663	of	IN	IN	YES
2317	2664	British	JJ	JJ	YES
2318	2665	subjects	NNS	NNS	YES
2319	2666	in	IN	IN	YES
2320	2667	America	NNP	NNP	YES
2321	2669	which	WDT	WDT	YES
2322	2671	strange	JJ	JJ	YES
2323	2672	to	TO	TO	YES
2324	2673	relate	VB	VB	YES
2325	2675	have	VBP	VBP	YES
2326	2676	proved	VBN	VBN	YES
2327	2677	more	RBR	RBR	YES
2328	2678	important	JJ	JJ	YES
2329	2679	to	TO	TO	YES
2330	2680	the	DT	DT	YES
2331	2681	human	JJ	JJ	YES
2332	2682	race	NN	NN	YES
2333	2683	than	IN	IN	YES
2334	2684	any	DT	DT	YES
2335	2685	communications	NNS	NNS	YES
2336	2686	yet	RB	RB	YES
2337	2687	received	VBN	VBN	YES
2338	2688	through	IN	IN	YES
2339	2689	any	DT	DT	YES
2340	2690	of	IN	IN	YES
2341	2691	the	DT	DT	YES
2342	2692	chickens	NNS	NNS	YES
2343	2693	of	IN	IN	YES
2344	2694	the	DT	DT	YES
2345	2696	brood	NN	NN	YES
2346	2698	France	NNP	NNP	YES
